"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"1270","snooty",0,0,0,0,0,0,0
"1271","sober-minded",0,0,0,0,0,0,0
"1272","soft-hearted",0,0,0,0,0,0,0
"1273","soft-shelled",0,0,0,0,0,0,0
"1274","soft-spoken",0,0,0,0,0,0,0
"1275","somber",0,0,0,0,0,0,0
"1276","sophisticated",0,0,0,0,0,0,0
"1277","spineless",0,0,0,0,0,0,0
"1278","spiritual",0,0,0,0,0,0,0
"1279","sportsmanlike",0,0,0,0,0,0,0
"1280","sprightly",0,0,0,0,0,0,0
"1281","spry",0,0,0,0,0,0,0
"1282","spunky",0,0,0,0,0,0,0
"1283","stalwart",0,0,0,0,0,0,0
"1284","stand-offish",0,0,0,0,0,0,0
"1285","statesmanlike",0,0,0,0,0,0,0
"1286","stingy",0,0,0,0,0,0,0
"1287","stout-hearted",0,0,0,0,0,0,0
"1288","straitlaced",0,0,0,0,0,0,0
"1289","stringent",0,0,0,0,0,0,0
"1290","strong-minded",0,0,0,0,0,0,0
"1291","stuck-up",0,0,0,0,0,0,0
"1292","suave",0,0,0,0,0,0,0
"1293","subjective",0,0,0,0,0,0,0
"1294","sugary",0,0,0,0,0,0,0
"1295","suggestible",0,0,0,0,0,0,0
"1296","sulky",0,0,0,0,0,0,0
"1297","sultry",0,0,0,0,0,0,0
"1298","superficial",0,0,0,0,0,0,0
"1299","supersensitive",0,0,0,0,0,0,0
"1300","superstitious",0,0,0,0,0,0,0
"1301","surly",0,0,0,0,0,0,0
"1302","swellheaded",0,0,0,0,0,0,0
"1303","systematic",0,0,0,0,0,0,0
"1304","tactful",0,0,0,0,0,0,0
"1305","tactless",0,0,0,0,0,0,0
"1306","tasteless",0,0,0,0,0,0,0
"1307","teachable",0,0,0,0,0,0,0
"1308","temperamental",0,0,0,0,0,0,0
"1309","tempestuous",0,0,0,0,0,0,0
"1310","temptable",0,0,0,0,0,0,0
"1311","tender-hearted",0,0,0,0,0,0,0
"1312","tenderminded",0,0,0,0,0,0,0
"1313","tense",0,0,0,0,0,0,0
"1314","tentative",0,0,0,0,0,0,0
"1315","terse",0,0,0,0,0,0,0
"1316","testy",0,0,0,0,0,0,0
"1317","thick-headed",0,0,0,0,0,0,0
"1318","thick-skinned",0,0,0,0,0,0,0
"1319","thick-witted",0,0,0,0,0,0,0
"1320","thin-skinned",0,0,0,0,0,0,0
"1321","thoroughgoing",0,0,0,0,0,0,0
"1322","thriftless",0,0,0,0,0,0,0
"1323","thrifty",0,0,0,0,0,0,0
"1324","tight-lipped",0,0,0,0,0,0,0
"1325","timorous",0,0,0,0,0,0,0
"1326","tireless",0,0,0,0,0,0,0
"1327","tolerant",0,0,0,0,0,0,0
"1328","touchy",0,0,0,0,0,0,0
"1329","tough-minded",0,0,0,0,0,0,0
"1330","transparent",0,0,0,0,0,0,0
"1331","tricky",0,0,0,0,0,0,0
"1332","trustful",0,0,0,0,0,0,0
"1333","trustworthy",0,0,0,0,0,0,0
"1334","truthful",0,0,0,0,0,0,0
"1335","truthless",0,0,0,0,0,0,0
"1336","twitchy",0,0,0,0,0,0,0
"1337","ultraconservative",0,0,0,0,0,0,0
"1338","ultracritical",0,0,0,0,0,0,0
"1339","ultrademocratic",0,0,0,0,0,0,0
"1340","ultrafastidious",0,0,0,0,0,0,0
"1341","ultraintellectual",0,0,0,0,0,0,0
"1342","ultrarefined",0,0,0,0,0,0,0
"1343","ultrareligious",0,0,0,0,0,0,0
"1344","ultrasensual",0,0,0,0,0,0,0
"1345","ultrasentimental",0,0,0,0,0,0,0
"1346","ultraspiritual",0,0,0,0,0,0,0
"1347","unaccessible",0,0,0,0,0,0,0
"1348","unaccommodating",0,0,0,0,0,0,0
"1349","unaccomplished",0,0,0,0,0,0,0
"1350","unadaptable",0,0,0,0,0,0,0
"1351","unadulterous",0,0,0,0,0,0,0
"1352","unadventurous",0,0,0,0,0,0,0
"1353","unaffable",0,0,0,0,0,0,0
"1354","unaffectionate",0,0,0,0,0,0,0
"1355","unaggressive",0,0,0,0,0,0,0
"1356","unaiding",0,0,0,0,0,0,0
"1357","unalert",0,0,0,0,0,0,0
"1358","unambitious",0,0,0,0,0,0,0
"1359","unamusable",0,0,0,0,0,0,0
"1360","unanalytic",0,0,0,0,0,0,0
"1361","unanchored",0,0,0,0,0,0,0
"1362","unanimated",0,0,0,0,0,0,0
"1363","unargumentative",0,0,0,0,0,0,0
"1364","unartistic",0,0,0,0,0,0,0
"1365","unaspiring",0,0,0,0,0,0,0
"1366","unassertive",0,0,0,0,0,0,0
"1367","unassisting",0,0,0,0,0,0,0
"1368","unassured",0,0,0,0,0,0,0
"1369","unauthoritative",0,0,0,0,0,0,0
"1370","unbashful",0,0,0,0,0,0,0
"1371","unbelligerent",0,0,0,0,0,0,0
"1372","unbendable",0,0,0,0,0,0,0
"1373","unbenevolent",0,0,0,0,0,0,0
"1374","unbewailing",0,0,0,0,0,0,0
"1375","unbigoted",0,0,0,0,0,0,0
"1376","unblushing",0,0,0,0,0,0,0
"1377","unboastful",0,0,0,0,0,0,0
"1378","unbold",0,0,0,0,0,0,0
"1379","unbookish",0,0,0,0,0,0,0
"1380","unbridled",0,0,0,0,0,0,0
"1381","unbusinesslike",0,0,0,0,0,0,0
"1382","uncalculating",0,0,0,0,0,0,0
"1383","uncarbable",0,0,0,0,0,0,0
"1384","uncareful",0,0,0,0,0,0,0
"1385","uncautious",0,0,0,0,0,0,0
"1386","unchangeable",0,0,0,0,0,0,0
"1387","uncharitable",0,0,0,0,0,0,0
"1388","unchaste",0,0,0,0,0,0,0
"1389","uncheery",0,0,0,0,0,0,0
"1390","unchivalrous",0,0,0,0,0,0,0
"1391","uncivilized",0,0,0,0,0,0,0
"1392","uncommunicative",0,0,0,0,0,0,0
"1393","uncompassionate",0,0,0,0,0,0,0
"1394","uncompetitive",0,0,0,0,0,0,0
"1395","uncomplaining",0,0,0,0,0,0,0
"1396","uncomplaisant",0,0,0,0,0,0,0
"1397","uncompromising",0,0,0,0,0,0,0
"1398","unconcealing",0,0,0,0,0,0,0
"1399","unconciliatory",0,0,0,0,0,0,0
"1400","unconfident",0,0,0,0,0,0,0
"1401","unconfiding",0,0,0,0,0,0,0
"1402","unconformable",0,0,0,0,0,0,0
"1403","unconscientious",0,0,0,0,0,0,0
"1404","unconstrainable",0,0,0,0,0,0,0
"1405","unconstrained",0,0,0,0,0,0,0
"1406","unconstructive",0,0,0,0,0,0,0
"1407","uncontradictable",0,0,0,0,0,0,0
"1408","uncontriving",0,0,0,0,0,0,0
"1409","uncontrolled",0,0,0,0,0,0,0
"1410","unconventional",0,0,0,0,0,0,0
"1411","uncooperative",0,0,0,0,0,0,0
"1412","uncourteous",0,0,0,0,0,0,0
"1413","uncourtly",0,0,0,0,0,0,0
"1414","uncouth",0,0,0,0,0,0,0
"1415","uncrafty",0,0,0,0,0,0,0
"1416","uncreative",0,0,0,0,0,0,0
"1417","uncultivated",0,0,0,0,0,0,0
"1418","uncultured",0,0,0,0,0,0,0
"1419","uncunning",0,0,0,0,0,0,0
"1420","uncurious",0,0,0,0,0,0,0
"1421","undeceivable",0,0,0,0,0,0,0
"1422","undeceptive",0,0,0,0,0,0,0
"1423","undefeatable",0,0,0,0,0,0,0
"1424","undelaying",0,0,0,0,0,0,0
"1425","undeliberate",0,0,0,0,0,0,0
"1426","undeliberative",0,0,0,0,0,0,0
"1427","undemanding",0,0,0,0,0,0,0
"1428","undemocratic",0,0,0,0,0,0,0
"1429","undemonstrative",0,0,0,0,0,0,0
"1430","undependable",0,0,0,0,0,0,0
"1431","underhanded",0,0,0,0,0,0,0
"1432","underogatory",0,0,0,0,0,0,0
"1433","understanding",0,0,0,0,0,0,0
"1434","underwitted",0,0,0,0,0,0,0
"1435","undespairing",0,0,0,0,0,0,0
"1436","undespondent",0,0,0,0,0,0,0
"1437","undevious",0,0,0,0,0,0,0
"1438","undevout",0,0,0,0,0,0,0
"1439","undignified",0,0,0,0,0,0,0
"1440","undiligent",0,0,0,0,0,0,0
"1441","undiplomatic",0,0,0,0,0,0,0
"1442","undisappointable",0,0,0,0,0,0,0
"1443","undisciplined",0,0,0,0,0,0,0
"1444","undiscourageable",0,0,0,0,0,0,0
"1445","undiscriminating",0,0,0,0,0,0,0
"1446","undisguised",0,0,0,0,0,0,0
"1447","undisturbable",0,0,0,0,0,0,0
"1448","undivertible",0,0,0,0,0,0,0
"1449","undogmatic",0,0,0,0,0,0,0
"1450","undramatic",0,0,0,0,0,0,0
"1451","uneager",0,0,0,0,0,0,0
"1452","unealous",0,0,0,0,0,0,0
"1453","unearnest",0,0,0,0,0,0,0
"1454","uneconomical",0,0,0,0,0,0,0
"1455","uneducated",0,0,0,0,0,0,0
"1456","unelusive",0,0,0,0,0,0,0
"1457","unembittered",0,0,0,0,0,0,0
"1458","unemotional",0,0,0,0,0,0,0
"1459","unemphatic",0,0,0,0,0,0,0
"1460","unenlightened",0,0,0,0,0,0,0
"1461","unenterprising",0,0,0,0,0,0,0
"1462","unenthusiastic",0,0,0,0,0,0,0
"1463","unenvious",0,0,0,0,0,0,0
"1464","unerring",0,0,0,0,0,0,0
"1465","unethical",0,0,0,0,0,0,0
"1466","unexacting",0,0,0,0,0,0,0
"1467","unexcitable",0,0,0,0,0,0,0
"1468","unexpansive",0,0,0,0,0,0,0
"1469","unexplosive",0,0,0,0,0,0,0
"1470","unextravagant",0,0,0,0,0,0,0
"1471","unfailing",0,0,0,0,0,0,0
"1472","unfaithful",0,0,0,0,0,0,0
"1473","unfaltering",0,0,0,0,0,0,0
"1474","unfearing",0,0,0,0,0,0,0
"1475","unfeigning",0,0,0,0,0,0,0
"1476","unfeminine",0,0,0,0,0,0,0
"1477","unflinching",0,0,0,0,0,0,0
"1478","unfluctuating",0,0,0,0,0,0,0
"1479","unfluent",0,0,0,0,0,0,0
"1480","unforbearing",0,0,0,0,0,0,0
"1481","unforcible",0,0,0,0,0,0,0
"1482","unforgetful",0,0,0,0,0,0,0
"1483","unforseeing",0,0,0,0,0,0,0
"1484","unfraternal",0,0,0,0,0,0,0
"1485","unfrugal",0,0,0,0,0,0,0
"1486","ungentle",0,0,0,0,0,0,0
"1487","ungentlemanly",0,0,0,0,0,0,0
"1488","ungiving",0,0,0,0,0,0,0
"1489","ungregarious",0,0,0,0,0,0,0
"1490","ungrudging",0,0,0,0,0,0,0
"1491","unhardened",0,0,0,0,0,0,0
"1492","unhardy",0,0,0,0,0,0,0
"1493","unharming",0,0,0,0,0,0,0
"1494","unharmonious",0,0,0,0,0,0,0
"1495","unhasty",0,0,0,0,0,0,0
"1496","unheedful",0,0,0,0,0,0,0
"1497","unhelpful",0,0,0,0,0,0,0
"1498","unheroic",0,0,0,0,0,0,0
"1499","unhurried",0,0,0,0,0,0,0
"1500","unimaginative",0,0,0,0,0,0,0
"1501","unimpassionate",0,0,0,0,0,0,0
"1502","unimpatient",0,0,0,0,0,0,0
"1503","unimpressible",0,0,0,0,0,0,0
"1504","unimpressionable",0,0,0,0,0,0,0
"1505","unindulgent",0,0,0,0,0,0,0
"1506","unindustrious",0,0,0,0,0,0,0
"1507","uningenious",0,0,0,0,0,0,0
"1508","uninhibited",0,0,0,0,0,0,0
"1509","uninquiring",0,0,0,0,0,0,0
"1510","uninquisitive",0,0,0,0,0,0,0
"1511","unintellectual",0,0,0,0,0,0,0
"1512","unintelligent",0,0,0,0,0,0,0
"1513","unintrospective",0,0,0,0,0,0,0
"1514","uninventive",0,0,0,0,0,0,0
"1515","uninvestigative",0,0,0,0,0,0,0
"1516","unkindly",0,0,0,0,0,0,0
"1517","unladylike",0,0,0,0,0,0,0
"1518","unlearned",0,0,0,0,0,0,0
"1519","unliterary",0,0,0,0,0,0,0
"1520","unlively",0,0,0,0,0,0,0
"1521","unloving",0,0,0,0,0,0,0
"1522","unmaidenly",0,0,0,0,0,0,0
"1523","unmalicious",0,0,0,0,0,0,0
"1524","unmalleable",0,0,0,0,0,0,0
"1525","unmanly",0,0,0,0,0,0,0
"1526","unmannered",0,0,0,0,0,0,0
"1527","unmasculine",0,0,0,0,0,0,0
"1528","unmeddling",0,0,0,0,0,0,0
"1529","unmeek",0,0,0,0,0,0,0
"1530","unmelancholy",0,0,0,0,0,0,0
"1531","unmercenary",0,0,0,0,0,0,0
"1532","unmerciful",0,0,0,0,0,0,0
"1533","unmerry",0,0,0,0,0,0,0
"1534","unmethodical",0,0,0,0,0,0,0
"1535","unmild",0,0,0,0,0,0,0
"1536","unmindful",0,0,0,0,0,0,0
"1537","unmodifiable",0,0,0,0,0,0,0
"1538","unmoralizing",0,0,0,0,0,0,0
"1539","unmovable",0,0,0,0,0,0,0
"1540","unneighborly",0,0,0,0,0,0,0
"1541","unniggardly",0,0,0,0,0,0,0
"1542","unobliging",0,0,0,0,0,0,0
"1543","unoriginal",0,0,0,0,0,0,0
"1544","unoyful",0,0,0,0,0,0,0
"1545","unpardoning",0,0,0,0,0,0,0
"1546","unpartisan",0,0,0,0,0,0,0
"1547","unpeaceable",0,0,0,0,0,0,0
"1548","unperceptive",0,0,0,0,0,0,0
"1549","unpersonable",0,0,0,0,0,0,0
"1550","unpersuasive",0,0,0,0,0,0,0
"1551","unphilanthropic",0,0,0,0,0,0,0
"1552","unphilosophical",0,0,0,0,0,0,0
"1553","unpitying",0,0,0,0,0,0,0
"1554","unpleasable",0,0,0,0,0,0,0
"1555","unpliable",0,0,0,0,0,0,0
"1556","unpoised",0,0,0,0,0,0,0
"1557","unpolite",0,0,0,0,0,0,0
"1558","unpolitical",0,0,0,0,0,0,0
"1559","unpreaching",0,0,0,0,0,0,0
"1560","unpredictable",0,0,0,0,0,0,0
"1561","unpresuming",0,0,0,0,0,0,0
"1562","unpretentious",0,0,0,0,0,0,0
"1563","unprogressive",0,0,0,0,0,0,0
"1564","unprovincial",0,0,0,0,0,0,0
"1565","unpunctual",0,0,0,0,0,0,0
"1566","unpurposed",0,0,0,0,0,0,0
"1567","unquestioning",0,0,0,0,0,0,0
"1568","unrealistic",0,0,0,0,0,0,0
"1569","unreasoning",0,0,0,0,0,0,0
"1570","unreceptive",0,0,0,0,0,0,0
"1571","unrefined",0,0,0,0,0,0,0
"1572","unreflective",0,0,0,0,0,0,0
"1573","unreined",0,0,0,0,0,0,0
"1574","unrelaxing",0,0,0,0,0,0,0
"1575","unrelenting",0,0,0,0,0,0,0
"1576","unreliable",0,0,0,0,0,0,0
"1577","unreligious",0,0,0,0,0,0,0
"1578","unrepressible",0,0,0,0,0,0,0
"1579","unreproachful",0,0,0,0,0,0,0
"1580","unrespectful",0,0,0,0,0,0,0
"1581","unresponsive",0,0,0,0,0,0,0
"1582","unresting",0,0,0,0,0,0,0
"1583","unrestrainable",0,0,0,0,0,0,0
"1584","unrevealing",0,0,0,0,0,0,0
"1585","unrevengeful",0,0,0,0,0,0,0
"1586","unromantic",0,0,0,0,0,0,0
"1587","unrude",0,0,0,0,0,0,0
"1588","unruly",0,0,0,0,0,0,0
"1589","unsaintly",0,0,0,0,0,0,0
"1590","unsatisfiable",0,0,0,0,0,0,0
"1591","unsceptical",0,0,0,0,0,0,0
"1592","unscholarly",0,0,0,0,0,0,0
"1593","unschooled",0,0,0,0,0,0,0
"1594","unscornful",0,0,0,0,0,0,0
"1595","unscrupulous",0,0,0,0,0,0,0
"1596","unsearching",0,0,0,0,0,0,0
"1597","unselfconscious",0,0,0,0,0,0,0
"1598","unsevere",0,0,0,0,0,0,0
"1599","unshakalile",0,0,0,0,0,0,0
"1600","unshrinking",0,0,0,0,0,0,0
"1601","unshy",0,0,0,0,0,0,0
"1602","unskeptical",0,0,0,0,0,0,0
"1603","unsly",0,0,0,0,0,0,0
"1604","unsmiling",0,0,0,0,0,0,0
"1605","unsociable",0,0,0,0,0,0,0
"1606","unsolemn",0,0,0,0,0,0,0
"1607","unsparkling",0,0,0,0,0,0,0
"1608","unspeaking",0,0,0,0,0,0,0
"1609","unspiritual",0,0,0,0,0,0,0
"1610","unspontaneous",0,0,0,0,0,0,0
"1611","unsportsmanlike",0,0,0,0,0,0,0
"1612","unstable",0,0,0,0,0,0,0
"1613","unsteadfast",0,0,0,0,0,0,0
"1614","unstirrable",0,0,0,0,0,0,0
"1615","unstormy",0,0,0,0,0,0,0
"1616","unstthduable",0,0,0,0,0,0,0
"1617","unstudious",0,0,0,0,0,0,0
"1618","unsubmissive",0,0,0,0,0,0,0
"1619","unsunny",0,0,0,0,0,0,0
"1620","unsure",0,0,0,0,0,0,0
"1621","unswayable",0,0,0,0,0,0,0
"1622","unswerving",0,0,0,0,0,0,0
"1623","unsympathetic",0,0,0,0,0,0,0
"1624","unsystematic",0,0,0,0,0,0,0
"1625","untalkative",0,0,0,0,0,0,0
"1626","untamable",0,0,0,0,0,0,0
"1627","untasteful",0,0,0,0,0,0,0
"1628","unteachable",0,0,0,0,0,0,0
"1629","untemptable",0,0,0,0,0,0,0
"1630","untender",0,0,0,0,0,0,0
"1631","untheatrical",0,0,0,0,0,0,0
"1632","unthinking",0,0,0,0,0,0,0
"1633","unthorough",0,0,0,0,0,0,0
"1634","unthrifty",0,0,0,0,0,0,0
"1635","untiring",0,0,0,0,0,0,0
"1636","untrained",0,0,0,0,0,0,0
"1637","untransparent",0,0,0,0,0,0,0
"1638","untrustful",0,0,0,0,0,0,0
"1639","untrustworthy",0,0,0,0,0,0,0
"1640","untruthful",0,0,0,0,0,0,0
"1641","untutored",0,0,0,0,0,0,0
"1642","unvacillating",0,0,0,0,0,0,0
"1643","unvain",0,0,0,0,0,0,0
"1644","unvaliant",0,0,0,0,0,0,0
"1645","unventurous",0,0,0,0,0,0,0
"1646","unversed",0,0,0,0,0,0,0
"1647","unvigilant",0,0,0,0,0,0,0
"1648","unvigorous",0,0,0,0,0,0,0
"1649","unvindictive",0,0,0,0,0,0,0
"1650","unvisioned",0,0,0,0,0,0,0
"1651","unvocal",0,0,0,0,0,0,0
"1652","unvoluptuous",0,0,0,0,0,0,0
"1653","unwarlike",0,0,0,0,0,0,0
"1654","unwary",0,0,0,0,0,0,0
"1655","unwasteful",0,0,0,0,0,0,0
"1656","unwatchful",0,0,0,0,0,0,0
"1657","unwavering",0,0,0,0,0,0,0
"1658","unwild",0,0,0,0,0,0,0
"1659","unwiliful",0,0,0,0,0,0,0
"1660","unwily",0,0,0,0,0,0,0
"1661","unwitty",0,0,0,0,0,0,0
"1662","unworldly",0,0,0,0,0,0,0
"1663","unyielding",0,0,0,0,0,0,0
"1664","unzealous",0,0,0,0,0,0,0
"1665","urbane",0,0,0,0,0,0,0
"1666","valiant",0,0,0,0,0,0,0
"1667","valorous",0,0,0,0,0,0,0
"1668","variable",0,0,0,0,0,0,0
"1669","vengeful",0,0,0,0,0,0,0
"1670","venturesome",0,0,0,0,0,0,0
"1671","venturous",0,0,0,0,0,0,0
"1672","verbose",0,0,0,0,0,0,0
"1673","versatile",0,0,0,0,0,0,0
"1674","vibrant",0,0,0,0,0,0,0
"1675","vigorless",0,0,0,0,0,0,0
"1676","vindictive",0,0,0,0,0,0,0
"1677","virile",0,0,0,0,0,0,0
"1678","visionary",0,0,0,0,0,0,0
"1679","vivacious",0,0,0,0,0,0,0
"1680","vivid",0,0,0,0,0,0,0
"1681","volatile",0,0,0,0,0,0,0
"1682","volcanic",0,0,0,0,0,0,0
"1683","voluptuous",0,0,0,0,0,0,0
"1684","warlike",0,0,0,0,0,0,0
"1685","warmhearted",0,0,0,0,0,0,0
"1686","warmthless",0,0,0,0,0,0,0
"1687","weak-hearted",0,0,0,0,0,0,0
"1688","weak-kneed",0,0,0,0,0,0,0
"1689","weak-spirited",0,0,0,0,0,0,0
"1690","weariless",0,0,0,0,0,0,0
"1691","weepy",0,0,0,0,0,0,0
"1692","well-mannered",0,0,0,0,0,0,0
"1693","well-read",0,0,0,0,0,0,0
"1694","well-spoken",0,0,0,0,0,0,0
"1695","whiny",0,0,0,0,0,0,0
"1696","wide-awake",0,0,0,0,0,0,0
"1697","willful",0,0,0,0,0,0,0
"1698","wily",0,0,0,0,0,0,0
"1699","wishful",0,0,0,0,0,0,0
"1700","wishy-washy",0,0,0,0,0,0,0
"1701","withdrawing",0,0,0,0,0,0,0
"1702","withdrawn",0,0,0,0,0,0,0
"1703","witless",0,0,0,0,0,0,0
"1704","wordy",0,0,0,0,0,0,0
"1705","world-weary",0,0,0,0,0,0,0
"1706","worldly-minded",0,0,0,0,0,0,0
"1707","worldly-wise",0,0,0,0,0,0,0
"1708","worriless",0,0,0,0,0,0,0
"1709","worshipful",0,0,0,0,0,0,0
"1710","zany",0,0,0,0,0,0,0
"1711","zealless",0,0,0,0,0,0,0
"1712","zestful",0,0,0,0,0,0,0
